pubchem_cid,gene_id,label
5280363,5731,1
171833,1666,1
1051,1491,1
4614,727,1
89532783,134864,1
6262,5009,1
11626560,6790,1
135398510,3716,1
3758,5144,1
9060,1610,1
6323264,3934,1
5352062,23476,1
20353,9162,1
447739,30814,1
2265,3251,1
3707,9262,1
68841,3749,1
610479,8644,1
135431470,2155,1
8515,2872,1
13791,8678,1
444853,509,1
448991,6733,1
10127622,5605,1
3246390,22933,1
8193,2166,1
6912404,7099,1
9925908,142,1
135398745,1128,1
54676038,1429,1
5289501,5915,1
6323481,1608,1
9865515,8841,1
170018,5268,1
16681432,5021,1
5284553,4882,1
130804,7388,1
14982,3291,1
9403,2104,1
445062,4953,1
11965427,3383,1
10976469,5588,1
447360,2159,1
3652,10280,1
3827,5226,1
5497171,841,1
42629124,4887,1
6450551,6790,1
6323481,10396,1
5360621,4985,1
3108,5138,1
16950,435,1
8515,11040,1
17473,9934,1
148121,113235,1
71567,1392,1
3108,50940,1
3105,151,1
621174,4985,1
3581192,8850,1
49806720,238,1
153948,231,1
3537,200895,1
11273179,64805,1
20353,1608,1
12226,4151,1
9549217,5409,1
9949641,1559,1
284,3162,1
311,4191,1
11368987,10499,1
3463,11309,1
221493,2235,1
6215,307,1
11243969,54878,1
311,1360,1
60953,7298,1
5352062,83933,1
11501341,351,1
145742,10536,1
24958200,64761,1
444451,3615,1
5504,151,1
444795,5950,1
42642648,11035,1
2519,3709,1
16757521,1181,1
3749,56413,1
17753979,410,1
135398698,23205,1
4437,2246,1
148201,9429,1
132706,185,1
9839500,826,1
39912,6564,1
24360,3178,1
135398634,2643,1
3467,4036,1
68841,5588,1
446756,3500,1
2218,801,1
5287736,2869,1
1254,162514,1
39765,1134,1
449118,1892,1
9700,7298,1
447622,2263,1
132999,57657,1
15547703,4048,1
5280934,54898,1
932,1645,1
135398675,382,1
16040257,3290,1
9915886,2741,1
9817550,890,1
16132446,799,1
1935,6582,1
9931954,143,1
5281037,185,1
6675,1056,1
292661,728635,1
9913,4967,1
5282381,5733,1
131704306,3157,1
3779,50836,1
447359,2159,1
41774,6476,1
447271,7068,1
84029,28234,1
5287512,7046,1
54680690,554,1
3547,6093,1
656932,1511,1
130804,1537,1
119607,377677,1
15991588,5140,1
445463,6010,1
1720,142,1
15295578,6093,1
2998,7442,1
49855250,10014,1
447027,2110,1
378,54935,1
5288998,55662,1
2663,155,1
5388929,331,1
444795,6095,1
24139,55577,1
448384,4321,1
135398687,7054,1
23725625,142,1
9826528,673,1
440317,5395,1
98487,142,1
3532,6529,1
73386890,120892,1
135444742,6470,1
3973,5292,1
5284603,4985,1
60947,3674,1
24958200,143,1
2354,25824,1
284,5816,1
2733,3783,1
192197,9970,1
656968,5144,1
5164,5594,1
47528,10060,1
5353760,10499,1
25181577,7166,1
445248,3938,1
16757525,8317,1
21888462,3973,1
101033550,79661,1
5460185,1938,1
5717,10800,1
5282226,5737,1
9576891,3297,1
11749858,8841,1
160024,231,1
57394020,9975,1
6433164,5423,1
170018,5292,1
17277,151,1
5359421,4985,1
440317,683,1
151194,780,1
447027,6392,1
5342,4363,1
2973,351,1
12219,4151,1
5997,6097,1
108143,5914,1
5287467,2342,1
135461001,4522,1
11840981,5695,1
47811,151,1
11556711,5689,1
66599893,6093,1
6439522,3569,1
984,1622,1
10976469,6300,1
5360515,4985,1
45480634,3500,1
445344,1892,1
5288101,56953,1
11404337,4170,1
447196,2901,1
165491,64802,1
9886917,8399,1
68617,10857,1
3707,196,1
5280878,10800,1
2901,2902,1
3488,3764,1
11556711,9446,1
247,23743,1
11640390,9113,1
5288669,2618,1
10077130,2149,1
444394,3500,1
5287509,7068,1
23653500,1360,1
6852147,4313,1
135403661,2152,1
6175,7371,1
10341154,3553,1
1051,85007,1
5289324,3501,1
499953,5580,1
1174,54963,1
2719,59272,1
24875320,4921,1
5289314,4313,1
644209,4985,1
40539,2898,1
447099,200895,1
135398510,9448,1
6450551,120892,1
135409347,159,1
444389,9955,1
145742,5479,1
5280934,7442,1
454937,111,1
5816,155,1
443600,290,1
2162,3776,1
10429215,1128,1
446977,5406,1
3698,5144,1
13711,7084,1
24759,22927,1
155448,4284,1
24851688,5292,1
11304743,2977,1
66000,3674,1
11561674,5143,1
94286438,5740,1
4369,4312,1
4634,1128,1
2723601,3615,1
1001,5645,1
681,134864,1
3010818,1991,1
24958200,142,1
5280492,56413,1
1102,7296,1
16158208,2984,1
1051,285313,1
44591583,5150,1
21888462,2492,1
24776445,6469,1
109374151,2512,1
5287736,5582,1
9911502,2159,1
5276854,151,1
194777,4313,1
60490,1241,1
213032,1537,1
11840981,5689,1
3117,1621,1
12412578,120892,1
11840966,890,1
9934347,238,1
4565,890,1
145742,5625,1
71731823,6098,1
16842,56605,1
26248,27163,1
5288826,4985,1
82146,5915,1
24801862,51135,1
446157,3683,1
446814,15,1
221493,9377,1
92135969,23451,1
5288181,1610,1
5280934,3992,1
5702548,7296,1
680935,246,1
10680,80351,1
15433,1072,1
68712,151,1
4116,2741,1
331783,1973,1
16133850,5745,1
127024065,7018,1
1676,136,1
896,6096,1
3354,5151,1
24776445,6608,1
4594,495,1
24139,2683,1
5288033,7381,1
135398510,6793,1
449245,3500,1
444552,9955,1
129148,391013,1
11840981,5684,1
9883933,781,1
6262,6542,1
10101,4985,1
135908253,5292,1
32798,1577,1
2763788,27306,1
5152,155,1
448828,279,1
39912,2811,1
1051,2731,1
456201,9970,1
445032,3739,1
338,1645,1
2431,476,1
74030053,523,1
11957393,5747,1
86705695,2261,1
439501,476,1
15433,28442,1
6322,6545,1
261000,10499,1
656917,6010,1
170018,7298,1
6326983,820,1
4462,6391,1
447407,2901,1
6914614,207,1
446186,26330,1
2737071,27306,1
443115,2948,1
44462760,2041,1
5388962,59272,1
454937,108,1
24771867,2771,1
654376,5315,1
5326965,5315,1
31275,29924,1
24892821,2166,1
2723698,1508,1
6031,2992,1
97297,83903,1
6106,51520,1
331783,5970,1
657298,1733,1
5790,7298,1
3715,8644,1
9799888,1559,1
6442269,7099,1
54680692,79001,1
24759,3161,1
1176,1499,1
24794392,4321,1
3354,5143,1
9887304,5915,1
11545694,3290,1
36688409,5409,1
16726072,3290,1
170018,8724,1
440317,10295,1
54454,3683,1
10458325,2048,1
5381,5915,1
8515,6790,1
24779678,1457,1
10177,196,1
11987861,7374,1
4635864,1158,1
6436135,10800,1
3779,50831,1
1051,6898,1
397614,5245,1
150311,290,1
11987868,132,1
151172,6548,1
9548602,6535,1
6450551,50488,1
145742,10465,1
446113,10007,1
5281915,4731,1
6603746,5141,1
449243,3500,1
135566363,3717,1
10133,9971,1
445675,4245,1
9913767,5739,1
91532,8566,1
135398510,5563,1
5468,837,1
5282411,5740,1
52946592,58,1
9568614,23576,1
70177,7155,1
9942725,2743,1
5744,3291,1
311,58190,1
11120251,23173,1
5282411,5731,1
9801,801,1
493570,645,1
4044,8644,1
24856362,3290,1
9600423,2159,1
135444742,471,1
1103,6611,1
53359,57016,1
5035,7031,1
6323481,55512,1
1110,7915,1
7108,27035,1
3246390,23408,1
444104,2938,1
46936314,4507,1
54454,3156,1
72106,6915,1
9837243,6324,1
135566322,10499,1
62296,4985,1
6215,308,1
5388925,5478,1
4488,5321,1
5312137,801,1
443118,1508,1
5482,1595,1
73386890,5601,1
158758,5144,1
5850,1136,1
1613,231,1
444885,5967,1
3386,1163,1
21804428,4057,1
1051,10558,1
24905152,5294,1
9832383,6869,1
150311,6646,1
11494412,3163,1
97297,132,1
24794406,2159,1
311,259307,1
11963944,1528,1
5789,7084,1
456201,1565,1
441207,6774,1
108143,5915,1
135566411,1457,1
312145,1263,1
22692237,4048,1
3356,6262,1
24768528,4313,1
4760,79001,1
6450546,2902,1
763936,6790,1
1400,1453,1
71731823,2241,1
6450551,2324,1
5288631,4193,1
6398520,8722,1
68865,1268,1
6450551,8780,1
8969,3770,1
3016416,4519,1
60921,185,1
44599207,1901,1
5288606,5409,1
3779,259289,1
3108,27115,1
65302,10468,1
5488548,4985,1
121396,1373,1
6137,4552,1
66558664,8726,1
60823,196,1
6305,7453,1
44129621,4048,1
275196,10383,1
192197,1645,1
6106,587,1
14205264,5527,1
2343,6559,1
445580,6257,1
3488,19,1
82146,5916,1
1051,55034,1
446167,2184,1
3779,50839,1
3767,1557,1
444390,2246,1
440317,6853,1
9860102,5836,1
24752837,10499,1
10250490,2159,1
1051,84706,1
1935,351,1
137349058,890,1
253602,6143,1
3503,598,1
24978538,599,1
11404337,10017,1
668,226,1
219077,6870,1
3885,7263,1
853608,1387,1
135401907,7498,1
6914273,6261,1
8515,1613,1
132999,348980,1
50905713,5294,1
441300,3106,1
3034010,4023,1
2719,54106,1
9931954,10039,1
5314,57053,1
446727,7084,1
6076,5573,1
49831257,3717,1
446541,3615,1
60789,155,1
5280953,8445,1
135410875,113235,1
5281071,6271,1
5414,5406,1
5281,26279,1
47936,108,1
11175137,208,1
441289,1134,1
86278348,3039,1
6322,113451,1
11626560,4486,1
23586165,3832,1
170361,8973,1
2351,27092,1
11553058,10188,1
11626560,23683,1
170119,683,1
5770,332,1
130881,185,1
158781,185,1
16231,41,1
11560787,5663,1
5288596,4313,1
4768,801,1
6133,7371,1
10413,79581,1
176167,207,1
6047,11168,1
5090,5732,1
4359,2053,1
25058136,1889,1
10140,2172,1
24139,8702,1
3973,5295,1
125132,5144,1
53232,3683,1
222528,9971,1
447154,3500,1
644209,5443,1
24905144,5294,1
5289024,10724,1
1986,358,1
65076,10858,1
77999,6257,1
16682987,7134,1
5360696,4688,1
2333,116085,1
2536,6768,1
11749858,10014,1
73271,1806,1
69507,5210,1
448573,840,1
135413536,6870,1
449593,210,1
1051,9517,1
456201,1589,1
284,1487,1
19493,1548,1
194777,4312,1
148124,347688,1
41774,8972,1
5289214,2155,1
8757,351,1
51683,4125,1
5280953,8444,1
5352062,55869,1
132302,6652,1
439284,2821,1
1014,1401,1
24014,5624,1
4912,19,1
11840981,5682,1
135412779,189,1
121938,5409,1
5472495,5144,1
9933197,4323,1
9824580,1558,1
17754184,5265,1
135398510,8986,1
5494425,2263,1
638678,7201,1
1530,10499,1
4369446,226,1
13017,127,1
11270783,136,1
2146,7078,1
152306,2821,1
5289547,5469,1
71731823,10188,1
10458325,613,1
2353,332,1
5566,7134,1
76966897,6754,1
159772,629,1
72287,151,1
444389,3082,1
71306,6869,1
4474,1559,1
16133812,799,1
71731823,2242,1
3034010,5406,1
135566419,3290,1
9875516,5029,1
9865808,4790,1
446245,200895,1
400769,4792,1
5311068,151,1
135398510,51765,1
15118984,8722,1
49846579,572,1
127024065,2237,1
4764,9970,1
3547,1195,1
9931954,80351,1
121494085,5222,1
65833,2902,1
444795,9052,1
135410875,471,1
3689,3763,1
9998128,7046,1
15606,3500,1
1050,8566,1
154575,5143,1
5880,6822,1
2244,6197,1
60490,246,1
135451156,1195,1
58557659,3716,1
6852220,2155,1
448055,5141,1
3779,259285,1
9458,4790,1
5288371,1725,1
6386,801,1
24871491,3667,1
2905,1128,1
3672,2169,1
6106,9836,1
445015,3845,1
185915,5300,1
11001318,7276,1
5339,38,1
448812,3690,1
1983,7442,1
33741,4985,1
892,10423,1
70691388,10267,1
91610,3764,1
1983,2166,1
447145,122622,1
5339,10599,1
2536,7113,1
936,683,1
9939865,2159,1
1712,890,1
39147,155,1
44591583,5144,1
57394020,9572,1
10224714,1020,1
216237,554,1
6439522,3558,1
3672,2811,1
66558664,2145,1
185915,8565,1
60823,9970,1
3055,1128,1
16681432,553,1
24759,143903,1
163626,114771,1
1609,1991,1
6253,4193,1
76964582,4790,1
441480,279,1
145742,25973,1
71710946,3315,1
445114,110599583,1
11494891,231,1
445018,4312,1
134780,3553,1
6857690,3832,1
451448,22978,1
5318517,4790,1
24978538,444,1
9871074,4513,1
5352062,10013,1
67462786,2263,1
8515,5601,1
1051,212,1
3033825,3764,1
135398640,122622,1
5326888,2155,1
148121,6573,1
2519,3710,1
4781,5740,1
9941444,6751,1
72734520,3717,1
11256587,7852,1
5352062,9734,1
50922675,595,1
26248,1565,1
3010818,1215,1
145742,5831,1
447634,53343,1
5326978,1457,1
449124,1118,1
3652,54106,1
148177,207,1
5288910,28,1
5819,3690,1
444899,9971,1
5284616,2475,1
6031,27087,1
11304743,2974,1
25195347,3309,1
121494085,2266,1
157920,1181,1
135398510,6789,1
123865,4953,1
3488,1374,1
444732,55869,1
1051,6470,1
11581936,3958,1
135908258,5602,1
321,7389,1
5289333,5646,1
3032732,10499,1
65110,471,1
5472495,57016,1
25151352,5588,1
148140,142,1
46937095,5050,1
6133,5030,1
20353,266629,1
23647357,1508,1
26248,1577,1
151243,670,1
5287736,5592,1
146089,51716,1
4044,1645,1
3009,4953,1
447966,7046,1
123879,6915,1
4462,6389,1
3598,6392,1
311,59338,1
24180719,673,1
2161,2246,1
65781,124056,1
9917013,6300,1
17754111,4151,1
445481,2159,1
25181577,121278,1
6540267,2159,1
4641,30814,1
2519,5136,1
221493,1327,1
6323244,1509,1
104850,9290,1
6918558,1128,1
23725625,10038,1
75846,1548,1
980,6817,1
71731823,4916,1
24529,3039,1
33113,54822,1
25138289,51056,1
440317,5032,1
4830,6863,1
9875516,5031,1
24178120,79784,1
378,52,1
1567,55163,1
221493,4514,1
5284550,1128,1
54679224,1806,1
9084,6388,1
3025,801,1
135398510,25989,1
77999,55847,1
49846579,599,1
400010,841,1
104799,7296,1
4413,3083,1
2765,11188,1
10458325,3932,1
6914613,5590,1
1190625,3832,1
25263223,3290,1
11957417,890,1
60795,2902,1
22419,7172,1
2354,26,1
22833874,3818,1
17754078,5645,1
7291,5550,1
448991,5595,1
44814423,6527,1
6509979,2475,1
16134956,2740,1
3696,6582,1
445455,5916,1
151483,3934,1
347402,131,1
3333,781,1
213032,7384,1
5004,1457,1
26248,1571,1
33113,3706,1
1694,1457,1
165331,7263,1
2361,7025,1
7222,6768,1
10976469,6282,1
11640390,5871,1
33625,151,1
3826,838,1
5280360,5737,1
6657,1950,1
135406167,5292,1
449593,2628,1
127024065,2395,1
24764430,8565,1
444899,6256,1
1609,5476,1
5282411,64805,1
135409400,5140,1
5311065,553,1
26175,6570,1
2477,10280,1
24801863,5602,1
10972974,7384,1
73386890,7272,1
426409,7001,1
5459363,28,1
5360696,1536,1
444894,111,1
11837140,5602,1
5035,727,1
24759,1404,1
445070,9971,1
5289024,3073,1
16682987,7419,1
439302,554,1
448258,10062,1
25174101,4921,1
3699,840,1
11957417,1263,1
10341154,93,1
3826,842,1
5282237,5732,1
15604015,56848,1
444389,308,1
5288826,23643,1
650361,5315,1
194777,2208,1
3156,51305,1
5287979,55869,1
75228679,291,1
647,3422,1
2519,5140,1
444894,2778,1
446512,5495,1
71329,3776,1
4474,801,1
24759,145864,1
6992039,4953,1
145994621,6755,1
5095,151,1
5360696,5879,1
44237094,1195,1
444795,27306,1
39186,786,1
689043,4313,1
5988,51493,1
9917013,4296,1
232446,2104,1
6468,10280,1
23728517,10499,1
2082,7846,1
2720,6559,1
10235,1136,1
2244,7130,1
3779,50838,1
3182,5141,1
44176358,5409,1
15942672,673,1
49806720,51,1
82146,5914,1
1051,586,1
66645351,873,1
8617,3105,1
5479530,9356,1
3307,5724,1
2333,1645,1
6453431,1528,1
3826,837,1
42628060,2159,1
216294,1991,1
3016416,7384,1
135444742,10841,1
32281,7253,1
9305,389434,1
33113,5888,1
9892540,10280,1
447912,6257,1
5745206,4547,1
6992140,7099,1
5289496,50,1
54675776,5621,1
24973,471,1
213032,7388,1
4097,1128,1
6324663,185,1
4447,3500,1
1001,134864,1
12359154,56953,1
159603,51311,1
5284592,1268,1
135410875,7298,1
62816,151,1
10836,6570,1
145742,112849,1
5472495,5138,1
174174,1128,1
3705,196,1
13791,2104,1
5284549,377677,1
5359421,10206,1
5284550,151,1
11434515,1128,1
11578,844,1
53497429,4547,1
60846,185,1
16129682,5745,1
5289455,3028,1
41774,2548,1
24836812,2050,1
135398687,5053,1
11560787,55851,1
447873,5602,1
67678,1497,1
2119,155,1
130021,9568,1
2361,196,1
447278,5229,1
170361,1136,1
44129623,4048,1
449244,3500,1
84703,3479,1
2893,781,1
8758,4057,1
5742673,10864,1
68841,9344,1
3371,57016,1
446757,250,1
478379,4312,1
4474,1557,1
2540,185,1
170119,3939,1
1176,81285,1
5353788,2977,1
5284549,11238,1
2351,801,1
5288821,79784,1
26987,27346,1
5205,200909,1
46937115,83903,1
448998,27306,1
11809740,3292,1
11556711,5690,1
4858,64761,1
151170,5141,1
10976469,5594,1
5381,5916,1
8757,7018,1
2244,93100,1
447508,2159,1
2605,5915,1
10518,2898,1
5113032,23411,1
11493598,5594,1
5287736,6011,1
9799888,56603,1
82146,6256,1
222865,3292,1
167842,2901,1
135398510,3702,1
159594,1909,1
6852167,5294,1
24199313,25824,1
6380,2582,1
446386,4836,1
6918140,5739,1
5361,5029,1
444718,140801,1
6420118,231,1
253602,23521,1
456201,1595,1
135460986,142,1
4631,155,1
12597,598,1
135565082,10038,1
9939609,7941,1
3957,1565,1
11719003,5594,1
73333,2166,1
135908257,5602,1
2724385,6097,1
3108,9154,1
15942662,10499,1
156126,84680,1
448372,51477,1
446220,55800,1
33113,7155,1
446244,200895,1
9901946,351,1
24963046,5602,1
6441264,58,1
5282452,3156,1
10156,7846,1
131751658,5226,1
448267,4124,1
2351,9254,1
5288679,10062,1
16129665,6344,1
69507,2821,1
451597,6167,1
447655,890,1
165879,410,1
151170,5143,1
123879,11251,1
6852128,377677,1
135398510,9113,1
5414,6010,1
5496659,2159,1
3064778,6093,1
2749,476,1
448575,2639,1
15942673,3832,1
5282593,1128,1
16078,2841,1
17414308,377677,1
6323491,873,1
185914,4048,1
10680,8658,1
135398510,5260,1
68841,6317,1
3003157,2898,1
9915743,203054,1
16129582,3725,1
15433,5375,1
76966897,6755,1
24180719,8544,1
51634,7357,1
9929643,5594,1
444020,8972,1
87901,3074,1
44599207,8698,1
15978579,3162,1
3862,6347,1
1017,6257,1
2776424,4048,1
86705695,2263,1
448281,1369,1
154575,5141,1
3345,10280,1
6305,10352,1
447715,9971,1
446811,15,1
135398752,7498,1
9818306,8678,1
448295,28,1
25113157,2346,1
91532,22953,1
6597,2954,1
9796068,142,1
1548943,11331,1
9948102,11255,1
448043,120892,1
8969,1565,1
10458325,2045,1
445643,5530,1
444718,23521,1
123920,5409,1
20353,23541,1
5284607,632,1
1400,10733,1
44462760,10733,1
3516,2902,1
9942725,2741,1
25190761,904,1
3001322,1234,1
9915743,440275,1
4636,151,1
3333,7125,1
637542,231,1
6102708,4312,1
5962,6545,1
444183,308,1
135398510,4914,1
444795,5918,1
445114,3792,1
441207,477,1
642324,404203,1
37720,2247,1
29435,57704,1
50294,5729,1
26248,10062,1
4679,23576,1
6436219,57591,1
636403,3291,1
24779675,1457,1
4828,155,1
23693558,3039,1
936,3939,1
9854012,64805,1
2519,5150,1
46882177,5594,1
3117,4015,1
9863447,7068,1
101033550,2237,1
5287955,10376,1
14180,64802,1
586,1159,1
3152,10280,1
25011731,2050,1
445651,3501,1
3108,2030,1
16186213,2642,1
2161,6283,1
46937100,817,1
54385,23620,1
8730,7068,1
131704289,3162,1
9931954,84875,1
10096344,1128,1
6503,351,1
2206,93100,1
1254,79054,1
6127,1128,1
445468,6010,1
5280360,27306,1
46937054,5550,1
9917013,4294,1
15433,11034,1
12606920,5409,1
2474,5731,1
221493,4513,1
16122638,3832,1
19,3934,1
1400,1445,1
135565082,142,1
5360373,3978,1
2663,151,1
1235170,5292,1
2519,5144,1
16122642,207,1
5282230,10257,1
24812758,6524,1
6438378,5733,1
33572,8484,1
449165,279,1
50294,2357,1
447027,7381,1
11653652,673,1
5702548,1806,1
148124,10383,1
9935073,3553,1
1676,5141,1
42611257,673,1
3677,155,1
12000797,2053,1
92109,344752,1
5492457,1357,1
903,4544,1
177236,1909,1
10836,134864,1
16122612,2101,1
331783,11331,1
5280353,4151,1
11625818,5294,1
3410,155,1
3034034,2815,1
5287736,2870,1
92974,151,1
644213,6097,1
5287610,191,1
439554,3500,1
2315,6559,1
2724385,480,1
6438378,5732,1
4170,6559,1
3034010,57406,1
135566449,3290,1
9600408,3938,1
2911,1128,1
449087,890,1
3000322,1128,1
5318517,3569,1
9933197,4313,1
11544170,6446,1
3333,5136,1
10240,10280,1
9913,3419,1
68617,10280,1
216325,7412,1
71306834,3455,1
135398510,4593,1
18068,9934,1
23647358,1508,1
8515,5261,1
2765355,5292,1
5284596,7099,1
10204,1646,1
4768,151,1
46936835,308,1
446157,3156,1
90206,5300,1
3059,7276,1
48229,1187,1
3758,5150,1
49,587,1
457193,7155,1
6133,5029,1
37720,2246,1
24779674,1457,1
176167,6196,1
9818306,2104,1
6288,6897,1
10095865,2159,1
42611257,369,1
2146,231,1
5311424,6870,1
1548887,231,1
3749,3725,1
17753915,3615,1
439219,10007,1
3333,7134,1
447362,2159,1
135398654,7166,1
44563262,3932,1
5472495,231,1
15227560,7314,1
15547703,4313,1
60823,3156,1
444200,4057,1
135451156,10188,1
439501,688,1
67462786,2261,1
6102761,5163,1
5944,196,1
9543416,5594,1
44129603,890,1
24958200,8658,1
11840981,5683,1
2351,777,1
644076,553,1
145994868,2740,1
10127622,8243,1
11963622,4881,1
3385,7298,1
5287736,5580,1
2765,151,1
6914613,5580,1
446994,635,1
159961,191,1
50922675,4296,1
24861080,2050,1
644077,554,1
5289419,1020,1
6433164,3039,1
446476,3500,1
15993,22953,1
610479,7276,1
11485425,5409,1
444732,8841,1
11960529,142,1
3108,8622,1
5282181,1594,1
25174101,5601,1
444104,2948,1
11492186,3717,1
5386,7298,1
31275,10673,1
449500,10863,1
135398675,8766,1
5288266,7099,1
11749858,9734,1
3108,5152,1
3117,84695,1
11840981,5694,1
444972,2184,1
1944,231,1
9926791,3717,1
5326960,373156,1
5327011,5728,1
5287955,7846,1
14205264,5515,1
3000322,6476,1
25419,293,1
24764436,27306,1
2519,5143,1
6420130,5409,1
5287955,84790,1
3715,213,1
64715,3156,1
9548602,1158,1
6005,151,1
169535,3690,1
50922675,10857,1
40539,2900,1
285033,6122,1
11291932,10039,1
71329,3756,1
175468,5047,1
6852128,766,1
23897,1128,1
6323266,1890,1
8757,3816,1
10204,81285,1
91532,5230,1
766948,5602,1
148195,2342,1
448803,2683,1
9865528,155,1
130804,7381,1
5478838,4048,1
6102781,2346,1
441350,7054,1
3779,50832,1
3038522,80310,1
1051,63826,1
667477,2158,1
11840981,5685,1
53325981,4881,1
151171,554,1
3371,8644,1
33741,151,1
445018,4313,1
2244,5594,1
5284569,4985,1
6918267,2862,1
60490,9536,1
6440764,7298,1
447297,1562,1
4075,7263,1
6729,1128,1
227,1610,1
449193,5141,1
5326713,9971,1
66645351,10057,1
5564,9970,1
88064,231,1
23693558,2512,1
145742,5478,1
5090,4513,1
443118,5688,1
107758,9265,1
11518241,5915,1
421,5165,1
16741116,7093,1
10364826,5602,1
24180718,1613,1
165339,5550,1
4413,3816,1
440317,5207,1
135398570,5138,1
4474,5136,1
3503,444,1
11749858,83933,1
6140,2193,1
5327150,27010,1
4594,196,1
9826528,5594,1
3677,151,1
8631,1909,1
286,1491,1
64968,7083,1
176167,65061,1
16133802,4160,1
5280360,5739,1
6419789,83903,1
25243853,728635,1
3779,259292,1
448658,231,1
448601,6754,1
24958200,10038,1
4567,3455,1
5487,151,1
13195,4151,1
24139,4669,1
65015,7852,1
6610318,1508,1
6451149,6869,1
9549258,2159,1
5281224,4792,1
5826,134864,1
68617,222962,1
187,8484,1
129073603,4914,1
5288266,23643,1
68865,7442,1
94191,291,1
175496,1491,1
1051,51091,1
448513,5646,1
6262,4946,1
47319,1134,1
213032,10975,1
2370,1128,1
5287565,353,1
644209,10206,1
10341154,3569,1
51049968,10203,1
91532,487,1
165339,5375,1
33113,547,1
9578243,27115,1
5361,23408,1
2726,801,1
24759,50939,1
8555,5627,1
18794,11238,1
6436219,84501,1
1201549,1128,1
44093,59272,1
4636,11188,1
5287468,1508,1
53232,3156,1
6436219,58,1
5280723,5739,1
121892,56479,1
6992140,54106,1
78320408,2146,1
1053,587,1
3034010,7920,1
24851688,1613,1
11483754,8792,1
24808495,3290,1
447958,890,1
42628063,2159,1
5287671,4143,1
5282381,5732,1
135398510,50488,1
3032285,3764,1
446320,3479,1
216454,5229,1
6918446,846,1
153270,841,1
444837,15,1
5288033,1537,1
8189,10105,1
115348,4544,1
9915743,4216,1
5284371,4985,1
49871007,1234,1
30751,5422,1
121026,27306,1
24199,1128,1
44176354,1357,1
3779,50835,1
8271,2898,1
8189,5217,1
2605,5914,1
11578,801,1
448457,8644,1
2161,29110,1
46937103,2342,1
33113,3932,1
3998,766,1
5311065,5021,1
5959,1604,1
25210493,5315,1
4499,781,1
447098,200895,1
11149479,10499,1
23646577,2342,1
2484,6713,1
5997,10858,1
2333,1559,1
2120,231,1
29327,6514,1
439326,2683,1
667490,5471,1
44472635,155,1
867,6626,1
259331,4133,1
4413,2159,1
1507,2159,1
2519,5158,1
5566,6275,1
17753820,5520,1
79124,4151,1
448601,6755,1
11578,794,1
50515,7155,1
12717,122622,1
4488,7276,1
5487,11188,1
447874,5602,1
135449332,4352,1
440114,3501,1
5321765,30814,1
5284616,2289,1
1017,6256,1
3758,5152,1
5284583,9900,1
3862,6470,1
119373,9429,1
448281,59272,1
5280353,3162,1
64968,7084,1
11693,1128,1
24178121,79784,1
4781,93100,1
68748835,10203,1
135398658,2350,1
25271580,4321,1
174174,2741,1
135438608,7298,1
94599,291,1
155448,358,1
5003498,5292,1
72281,4547,1
65076,6095,1
10101,2902,1
4674,842,1
39468,155,1
130804,4519,1
10180201,8565,1
445675,2135,1
449392,6038,1
135449517,5805,1
4462,6390,1
9549180,10499,1
135398510,5571,1
157684,801,1
135398510,83732,1
20541332,3162,1
2265,5471,1
6306,36,1
4887,6037,1
5326914,3683,1
446156,3156,1
135398658,2352,1
20055804,291,1
6323540,3251,1
5572,1128,1
8378,7852,1
71183,1128,1
447027,6391,1
1548887,5595,1
6603746,5144,1
312145,5294,1
12374,3265,1
11949646,6524,1
4858,1938,1
3016416,7381,1
446916,2840,1
149790,5138,1
6369388,5236,1
637568,9817,1
156419,2741,1
5894,904,1
6102824,3832,1
26879,1136,1
5287692,498,1
134018,7498,1
5599,1610,1
5459784,50,1
42609673,10863,1
449242,3501,1
449218,25825,1
44129624,4048,1
104625,2159,1
444795,351,1
3463,7276,1
46937084,28,1
154575,5144,1
11790,1544,1
221493,1329,1
24759,1462,1
6030,54963,1
11291932,142,1
447950,231,1
1755,210,1
9837243,9900,1
445480,2159,1
444853,506,1
9934347,6790,1
5281915,6389,1
11626560,5871,1
60164,6257,1
3038,11238,1
11840981,5688,1
49806720,1455,1
8896,476,1
17975425,5652,1
7405,440021,1
2782689,598,1
5282452,3683,1
132971,1589,1
3292432,10627,1
77999,6256,1
11640390,11183,1
44462760,91,1
15547703,290,1
6675,9971,1
6337614,9177,1
444795,6256,1
135444742,10840,1
9549223,2104,1
11626560,51086,1
2475,155,1
6140,5053,1
5702548,10157,1
3779,50834,1
168871,9177,1
656583,3284,1
5381,6257,1
446124,384,1
6950578,7054,1
19910,23476,1
896,11255,1
5282415,5739,1
6918331,6869,1
49831257,3716,1
122357,2821,1
9821217,6869,1
4044,1646,1
449096,55869,1
46937095,7941,1
5287736,2868,1
8555,2677,1
5775,11188,1
53465279,116085,1
5681,801,1
3039,7018,1
11954369,306,1
9883933,9254,1
96876,766,1
3108,5153,1
3503,572,1
444718,6167,1
25419,291,1
5962,6542,1
311,733,1
6102762,5164,1
6115,213,1
7405,6355,1
3108,5150,1
2230,1128,1
3278,476,1
446122,384,1
6128,8644,1
15991573,3932,1
65866,786,1
2519,50940,1
17150,3291,1
3246390,23411,1
11404337,599,1
11430856,10280,1
4893,151,1
